재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 3분기 3개월	당기 3분기 누적	전기 3분기 3개월	전기 3분기 누적	전기	전전기
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	entity00140168_udf_IS_201711816751612_FinanceCosts	   매매목적파생상품처분손실	48,894,387	395,475,242	244,906,982	535,206,992		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	entity00140168_udf_IS_201711816910513_FinanceCosts	   매매목적파생상품평가손실	101,998,772	106,306,262	-51,580,687	3,939,196		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	entity00140168_udf_IS_20191113144443314_FinanceCosts	   만기보유증권처분손실	0	10,398	341,202	341,202		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	-695,371,638	-6,333,466,357	-4,331,528,836	-8,784,797,636		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	802,481,217	-441,066,351	146,137,735	1,591,509,442		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	계속영업이익(손실)	-1,497,852,855	-5,892,400,006	-4,477,666,571	-10,376,307,078		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossFromDiscontinuedOperations	중단영업이익(손실)	0	0	0	0		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)	-1,497,852,855	-5,892,400,006	-4,477,666,571	-10,376,307,078		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)	-1,503,212,220	-5,890,253,094	-4,473,839,992	-10,374,051,110		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분에 귀속되는 당기순이익(손실)	5,359,365	-2,146,912	-3,826,579	-2,255,968		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)	-92	-363	3	-364		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromContinuingOperations	      계속영업기본주당이익(손실)	-92	-363	3	-364		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations	      중단영업기본주당이익(손실)						
손익계산서, 성격별 분류 - 연결재무제표	[030200]	케이티	유가증권시장상장법인	612	전기 통신업	12	2020-09-30	3분기보고서	KRW	ifrs-full_Revenue	영업수익	6,001,198,000,000	17,709,417,000,000	6,213,675,000,000	18,146,585,000,000		
손익계산서, 성격별 분류 - 연결재무제표	[030200]	케이티	유가증권시장상장법인	612	전기 통신업	12	2020-09-30	3분기보고서	KRW	dart_OperatingExpenses	영업비용	5,708,862,000,000	16,692,140,000,000	5,901,231,000,000	17,143,795,000,000		
손익계산서, 성격별 분류 - 연결재무제표	[030200]	케이티	유가증권시장상장법인	612	전기 통신업	12	2020-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	영업이익	292,336,000,000	1,017,277,000,000	312,444,000,000	1,002,790,000,000		
손익계산서, 성격별 분류 - 연결재무제표	[030200]	케이티	유가증권시장상장법인	612	전기 통신업	12	2020-09-30	3분기보고서	KRW	dart_OtherGains	기타수익	122,176,000,000	232,306,000,000	41,114,000,000	173,826,000,000		
손익계산서, 성격별 분류 - 연결재무제표	[030200]	케이티	유가증권시장상장법인	612	전기 통신업	12	2020-09-30	3분기보고서	KRW	dart_OtherLosses	기타비용	99,780,000,000	236,797,000,000	81,065,000,000	204,880,000,000		
손익계산서, 성격별 분류 - 연결재무제표	[030200]	케이티	유가증권시장상장법인	612	전기 통신업	12	2020-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	35,326,000,000	301,040,000,000	167,298,000,000	415,304,000,000		
손익계산서, 성격별 분류 - 연결재무제표	[030200]	케이티	유가증권시장상장법인	612	전기 통신업	12	2020-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	금융비용	40,648,000,000	321,026,000,000	171,230,000,000	432,996,000,000		
손익계산서, 성격별 분류 - 연결재무제표	[030200]	케이티	유가증권시장상장법인	612	전기 통신업	12	2020-09-30	3분기보고서	KRW	entity00190321_udf_IS_2020511143246113_IncomeStatementAbstract	관계기업 및 공동기업 순손익 지분	4,907,000,000	-3,432,000,000	1,714,000,000	-2,452,000,000		
손익계산서, 성격별 분류 - 연결재무제표	[030200]	케이티	유가증권시장상장법인	612	전기 통신업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익	314,317,000,000	989,368,000,000	270,275,000,000	951,592,000,000		
손익계산서, 성격별 분류 - 연결재무제표	[030200]	케이티	유가증권시장상장법인	612	전기 통신업	12	2020-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	84,248,000,000	325,138,000,000	56,993,000,000	275,473,000,000		
손익계산서, 성격별 분류 - 연결재무제표	[030200]	케이티	유가증권시장상장법인	612	전기 통신업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	당기순이익	230,069,000,000	664,230,000,000	213,282,000,000	676,119,000,000		
손익계산서, 성격별 분류 - 연결재무제표	[030200]	케이티	유가증권시장상장법인	612	전기 통신업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익의 귀속						
손익계산서, 성격별 분류 - 연결재무제표	[030200]	케이티	유가증권시장상장법인	612	전기 통신업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주지분	203,424,000,000	588,344,000,000	189,739,000,000	594,763,000,000		
손익계산서, 성격별 분류 - 연결재무제표	[030200]	케이티	유가증권시장상장법인	612	전기 통신업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분	26,645,000,000	75,886,000,000	23,543,000,000	81,356,000,000		
손익계산서, 성격별 분류 - 연결재무제표	[030200]	케이티	유가증권시장상장법인	612	전기 통신업	12	2020-09-30	3분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	지배기업 소유주지분에 대한 주당이익						
손익계산서, 성격별 분류 - 연결재무제표	[030200]	케이티	유가증권시장상장법인	612	전기 통신업	12	2020-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익	829	2,399	774	2,426		
손익계산서, 성격별 분류 - 연결재무제표	[030200]	케이티	유가증권시장상장법인	612	전기 통신업	12	2020-09-30	3분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익	829	2,397	773	2,425		
손익계산서, 기능별 분류 - 연결재무제표	[053210]	케이티스카이라이프	유가증권시장상장법인	602	텔레비전 방송업	12	2020-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	영업수익	176,610,779,388	522,194,451,757	182,317,752,655	527,192,773,748		
손익계산서, 기능별 분류 - 연결재무제표	[053210]	케이티스카이라이프	유가증권시장상장법인	602	텔레비전 방송업	12	2020-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	영업비용	163,031,194,869	458,282,356,479	169,697,694,172	476,407,046,675		
손익계산서, 기능별 분류 - 연결재무제표	[053210]	케이티스카이라이프	유가증권시장상장법인	602	텔레비전 방송업	12	2020-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	13,579,584,519	63,912,095,278	12,620,058,483	50,785,727,073		
손익계산서, 기능별 분류 - 연결재무제표	[053210]	케이티스카이라이프	유가증권시장상장법인	602	텔레비전 방송업	12	2020-09-30	3분기보고서	KRW	dart_OtherGains	기타수익	2,333,757,688	6,893,864,984	1,516,060,645	9,230,428,275		
손익계산서, 기능별 분류 - 연결재무제표	[053210]	케이티스카이라이프	유가증권시장상장법인	602	텔레비전 방송업	12	2020-09-30	3분기보고서	KRW	dart_OtherLosses	기타비용	2,973,061,485	8,874,778,497	3,164,044,164	7,274,699,069		
손익계산서, 기능별 분류 - 연결재무제표	[053210]	케이티스카이라이프	유가증권시장상장법인	602	텔레비전 방송업	12	2020-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	2,528,395,761	6,724,581,743	1,915,992,807	5,534,978,221		
손익계산서, 기능별 분류 - 연결재무제표	[053210]	케이티스카이라이프	유가증권시장상장법인	602	텔레비전 방송업	12	2020-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	금융비용	61,564,390	210,457,197	657,183,154	983,111,020		
손익계산서, 기능별 분류 - 연결재무제표	[053210]	케이티스카이라이프	유가증권시장상장법인	602	텔레비전 방송업	12	2020-09-30	3분기보고서	KRW	entity00349097_udf_IS_2017116112312423_IncomeStatementAbstract	관계기업및공동기업투자순손익지분	437,336,616	173,331,248	845,549,436	1,495,473,418		
손익계산서, 기능별 분류 - 연결재무제표	[053210]	케이티스카이라이프	유가증권시장상장법인	602	텔레비전 방송업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	15,844,448,709	68,618,637,559	13,076,434,053	58,788,796,898		
손익계산서, 기능별 분류 - 연결재무제표	[053210]	케이티스카이라이프	유가증권시장상장법인	602	텔레비전 방송업	12	2020-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	4,420,612,128	17,557,789,636	2,884,770,119	16,293,983,266		
손익계산서, 기능별 분류 - 연결재무제표	[053210]	케이티스카이라이프	유가증권시장상장법인	602	텔레비전 방송업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)	11,423,836,581	51,060,847,923	10,191,663,934	42,494,813,632		
손익계산서, 기능별 분류 - 연결재무제표	[053210]	케이티스카이라이프	유가증권시장상장법인	602	텔레비전 방송업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[053210]	케이티스카이라이프	유가증권시장상장법인	602	텔레비전 방송업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)	11,149,724,183	50,384,606,238	10,027,583,422	41,030,775,121		
손익계산서, 기능별 분류 - 연결재무제표	[053210]	케이티스카이라이프	유가증권시장상장법인	602	텔레비전 방송업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분에 귀속되는 당기순이익(손실)	274,112,398	676,241,685	164,080,512	1,464,038,511		
손익계산서, 기능별 분류 - 연결재무제표	[053210]	케이티스카이라이프	유가증권시장상장법인	602	텔레비전 방송업	12	2020-09-30	3분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[053210]	케이티스카이라이프	유가증권시장상장법인	602	텔레비전 방송업	12	2020-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)	234	1,059	211	863		
손익계산서, 기능별 분류 - 연결재무제표	[053210]	케이티스카이라이프	유가증권시장상장법인	602	텔레비전 방송업	12	2020-09-30	3분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)	234	1,059	211	863		
손익계산서, 기능별 분류 - 연결재무제표	[024880]	케이피에프	코스닥시장상장법인	259	기타 금속 가공제품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_Revenue	매출액	77,818,950,651	249,081,648,980	92,701,400,108	283,074,049,120		
손익계산서, 기능별 분류 - 연결재무제표	[024880]	케이피에프	코스닥시장상장법인	259	기타 금속 가공제품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	매출원가	70,829,538,439	221,839,642,404	80,458,347,349	243,661,779,120		
손익계산서, 기능별 분류 - 연결재무제표	[024880]	케이피에프	코스닥시장상장법인	259	기타 금속 가공제품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	6,989,412,212	27,242,006,576	12,243,052,759	39,412,270,000		
손익계산서, 기능별 분류 - 연결재무제표	[024880]	케이피에프	코스닥시장상장법인	259	기타 금속 가공제품 제조업	12	2020-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	7,852,969,150	23,841,409,622	7,990,082,544	24,842,223,970		
손익계산서, 기능별 분류 - 연결재무제표	[024880]	케이피에프	코스닥시장상장법인	259	기타 금속 가공제품 제조업	12	2020-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	-863,556,938	3,400,596,954	4,252,970,215	14,570,046,030		
